"Country","City","TypeContract","PriceValue"
"Romania","Brasov","Furnizare","3294"
"Romania","Brasov","Furnizare","3712"
"Romania","Brasov","Furnizare","4800"
"Romania","Brasov","Furnizare","5362"
"Romania","Brasov","Furnizare","5522"
"Romania","Brasov","Furnizare","5530"
"Romania","Brasov","Furnizare","5684"
"Romania","Brasov","Furnizare","7866"
"Romania","Brasov","Furnizare","7938"
"Romania","Brasov","Furnizare","7968"
"Romania","Brasov","Furnizare","9600"
"Romania","Brasov","Furnizare","14560"
"Romania","Brasov","Furnizare","15984"
"Romania","Brasov","Furnizare","33735"
"Romania","Brasov","Furnizare","594"
"Romania","Brasov","Furnizare","751"
"Romania","Brasov","Furnizare","1116"
"Romania","Brasov","Furnizare","1800"
"Romania","Brasov","Furnizare","2280"
"Romania","Brasov","Furnizare","2422"
"Romania","Brasov","Furnizare","1104"
"Romania","Brasov","Furnizare","5760"
"Romania","Brasov","Furnizare","18360"
"Romania","Brasov","Furnizare","4092"
"Romania","Brasov","Furnizare","4200"
"Romania","Brasov","Furnizare","5914"
"Romania","Brasov","Furnizare","14100"
"Romania","Brasov","Furnizare","160"
"Romania","Brasov","Furnizare","1319"
"Romania","Brasov","Furnizare","1348"
"Romania","Brasov","Furnizare","7230"
"Romania","Brasov","Furnizare","1980"
"Romania","Brasov","Furnizare","37250"
"Romania","Brasov","Furnizare","3150"
"Romania","Brasov","Furnizare","3916"
"Romania","Brasov","Furnizare","6675"
"Romania","Brasov","Furnizare","6840"
"Romania","Brasov","Furnizare","8558"
"Romania","Brasov","Furnizare","10371"
"Romania","Brasov","Furnizare","10704"
"Romania","Brasov","Furnizare","13781"
"Romania","Brasov","Furnizare","16524"
"Romania","Brasov","Furnizare","23516"
"Romania","Brasov","Furnizare","2843"
"Romania","Brasov","Furnizare","1644"
"Romania","Brasov","Furnizare","736"
"Romania","Brasov","Furnizare","800"
"Romania","Brasov","Furnizare","1260"
"Romania","Brasov","Furnizare","4250"
"Romania","Brasov","Furnizare","6660"
"Romania","Brasov","Furnizare","7272"
"Romania","Brasov","Furnizare","10440"
"Romania","Brasov","Furnizare","14448"
"Romania","Brasov","Furnizare","20200"
"Romania","Brasov","Furnizare","73700"
"Romania","Brasov","Furnizare","280"
"Romania","Brasov","Furnizare","4500"
"Romania","Brasov","Furnizare","6594"
"Romania","Brasov","Furnizare","11700"
"Romania","Brasov","Furnizare","23760"
"Romania","Brasov","Furnizare","37080"
"Romania","Brasov","Furnizare","306184"
"Romania","Brasov","Furnizare","2340"
"Romania","Brasov","Furnizare","2271"
"Romania","Brasov","Furnizare","8208"
"Romania","Brasov","Furnizare","4050"
"Romania","Brasov","Furnizare","1792"
"Romania","Brasov","Furnizare","2880"
"Romania","Brasov","Furnizare","7584"
"Romania","Brasov","Furnizare","8096"
"Romania","Brasov","Furnizare","1590"
"Romania","Brasov","Furnizare","1068"
"Romania","Brasov","Furnizare","1260"
"Romania","Brasov","Furnizare","1620"
"Romania","Brasov","Furnizare","192"
"Romania","Brasov","Furnizare","8775"
"Romania","Brasov","Furnizare","17800"
"Romania","Brasov","Furnizare","3600"
"Romania","Brasov","Furnizare","4080"
"Romania","Brasov","Furnizare","32256"
"Romania","Brasov","Furnizare","33300"
"Romania","Brasov","Furnizare","16296"
"Romania","Brasov","Furnizare","4432"
"Romania","Brasov","Furnizare","3556"
"Romania","Brasov","Furnizare","6440"
"Romania","Brasov","Furnizare","19680"
"Romania","Brasov","Furnizare","4320"
"Romania","Brasov","Furnizare","46560"
"Romania","Brasov","Furnizare","4600"
"Romania","Brasov","Furnizare","13400"
"Romania","Brasov","Furnizare","5292"
"Romania","Brasov","Furnizare","74928"
"Romania","Brasov","Furnizare","169968"
"Romania","Brasov","Furnizare","45216"
"Romania","Brasov","Furnizare","380"
"Romania","Brasov","Furnizare","22780"
"Romania","Brasov","Furnizare","15000"
"Romania","Brasov","Furnizare","11440"
"Romania","Brasov","Furnizare","25244"
"Romania","Brasov","Furnizare","2880"
"Romania","Brasov","Furnizare","13056"
"Romania","Brasov","Furnizare","16099"
"Romania","Brasov","Furnizare","15804"
"Romania","Brasov","Furnizare","16128"
"Romania","Brasov","Furnizare","3552"
"Romania","Brasov","Furnizare","1080"
"Romania","Brasov","Furnizare","401"
"Romania","Brasov","Furnizare","998"
"Romania","Brasov","Furnizare","6365"
"Romania","Brasov","Furnizare","4774"
"Romania","Brasov","Furnizare","16992"
"Romania","Brasov","Furnizare","230"
"Romania","Brasov","Furnizare","13238"
"Romania","Brasov","Furnizare","13373"
"Romania","Brasov","Furnizare","2304"
"Romania","Brasov","Furnizare","806"
"Romania","Brasov","Furnizare","2549"
"Romania","Brasov","Furnizare","1776"
"Romania","Brasov","Furnizare","800"
"Romania","Brasov","Furnizare","1440"
"Romania","Brasov","Furnizare","1440"
"Romania","Brasov","Furnizare","38400"
"Romania","Brasov","Furnizare","3600"
"Romania","Brasov","Furnizare","576"
"Romania","Brasov","Furnizare","2372"
"Romania","Brasov","Furnizare","1934"
"Romania","Brasov","Furnizare","624"
"Romania","Brasov","Furnizare","7200"
"Romania","Brasov","Furnizare","10138"
"Romania","Brasov","Furnizare","11568"
"Romania","Brasov","Furnizare","16"
"Romania","Brasov","Furnizare","31"
"Romania","Brasov","Furnizare","55"
"Romania","Brasov","Furnizare","56"
"Romania","Brasov","Furnizare","59"
"Romania","Brasov","Furnizare","130"
"Romania","Brasov","Furnizare","195"
"Romania","Brasov","Furnizare","240"
"Romania","Brasov","Furnizare","244"
"Romania","Brasov","Furnizare","320"
"Romania","Brasov","Furnizare","389"
"Romania","Brasov","Furnizare","420"
"Romania","Brasov","Furnizare","516"
"Romania","Brasov","Furnizare","557"
"Romania","Brasov","Furnizare","660"
"Romania","Brasov","Furnizare","800"
"Romania","Brasov","Furnizare","981"
"Romania","Brasov","Furnizare","990"
"Romania","Brasov","Furnizare","1200"
"Romania","Brasov","Furnizare","2064"
"Romania","Brasov","Furnizare","4080"
"Romania","Brasov","Furnizare","4482"
"Romania","Brasov","Furnizare","10050"
"Romania","Brasov","Furnizare","20700"
"Romania","Brasov","Furnizare","49589"
"Romania","Brasov","Furnizare","170"
"Romania","Brasov","Furnizare","450"
"Romania","Brasov","Furnizare","478"
"Romania","Brasov","Furnizare","944"
"Romania","Brasov","Furnizare","1690"
"Romania","Brasov","Furnizare","1900"
"Romania","Brasov","Furnizare","2160"
"Romania","Brasov","Furnizare","2268"
"Romania","Brasov","Furnizare","2400"
"Romania","Brasov","Furnizare","2560"
"Romania","Brasov","Furnizare","2710"
"Romania","Brasov","Furnizare","3440"
"Romania","Brasov","Furnizare","4030"
"Romania","Brasov","Furnizare","7045"
"Romania","Brasov","Furnizare","7600"
"Romania","Brasov","Furnizare","12828"
"Romania","Brasov","Furnizare","13140"
"Romania","Brasov","Furnizare","28404"
"Romania","Brasov","Furnizare","30025"
"Romania","Brasov","Furnizare","54441"
"Romania","Brasov","Furnizare","58314"
"Romania","Brasov","Furnizare","68130"
"Romania","Brasov","Furnizare","1530"
"Romania","Brasov","Furnizare","104400"
"Romania","Brasov","Furnizare","1500"
"Romania","Brasov","Furnizare","1200"
"Romania","Brasov","Furnizare","1200"
"Romania","Brasov","Furnizare","2880"
"Romania","Brasov","Furnizare","820"
"Romania","Brasov","Furnizare","260"
"Romania","Brasov","Furnizare","2115"
"Romania","Brasov","Furnizare","1890"
"Romania","Brasov","Furnizare","2640"
"Romania","Brasov","Furnizare","2160"
"Romania","Brasov","Furnizare","3950"
"Romania","Brasov","Furnizare","2250"
"Romania","Brasov","Furnizare","1800"
"Romania","Brasov","Furnizare","4350"
"Romania","Brasov","Furnizare","2418"
"Romania","Brasov","Furnizare","1250"
"Romania","Brasov","Furnizare","97300"
"Romania","Brasov","Furnizare","4440"
"Romania","Brasov","Furnizare","5220"
"Romania","Brasov","Furnizare","2700"
"Romania","Brasov","Furnizare","390"
"Romania","Brasov","Furnizare","3060"
"Romania","Brasov","Furnizare","8992"
"Romania","Deva","Furnizare","9504"
"Romania","Deva","Furnizare","1841"
"Romania","Deva","Furnizare","2361"
"Romania","Deva","Furnizare","2523"
"Romania","Deva","Furnizare","2214"
"Romania","Deva","Furnizare","1800"
"Romania","Deva","Furnizare","6885"
"Romania","Deva","Furnizare","7020"
"Romania","Deva","Furnizare","1560"
"Romania","Deva","Furnizare","3360"
"Romania","Deva","Furnizare","5280"
"Romania","Deva","Furnizare","216"
"Romania","Deva","Furnizare","1485"
"Romania","Deva","Furnizare","750"
"Romania","Deva","Furnizare","252"
"Romania","Deva","Furnizare","720"
"Romania","Deva","Furnizare","16092"
"Romania","Deva","Furnizare","43350"
"Romania","Deva","Furnizare","720"
"Romania","Deva","Furnizare","8232"
"Romania","Deva","Furnizare","8472"
"Romania","Deva","Furnizare","7350"
"Romania","Deva","Furnizare","1215"
"Romania","Deva","Furnizare","324"
"Romania","Deva","Furnizare","540"
"Romania","Deva","Furnizare","864"
"Romania","Deva","Furnizare","1260"
"Romania","Deva","Furnizare","958"
"Romania","Deva","Furnizare","13880"
"Romania","Deva","Furnizare","19250"
"Romania","Deva","Furnizare","1872"
"Romania","Deva","Furnizare","414"
"Romania","Deva","Furnizare","918"
"Romania","Deva","Furnizare","990"
"Romania","Deva","Furnizare","1320"
"Romania","Deva","Furnizare","738"
"Romania","Deva","Furnizare","486"
"Romania","Deva","Furnizare","26644"
"Romania","Deva","Furnizare","17796"
"Romania","Deva","Furnizare","2472"
"Romania","Deva","Furnizare","2484"
"Romania","Deva","Furnizare","900"
"Romania","Deva","Furnizare","1323"
"Romania","Deva","Furnizare","432"
"Romania","Deva","Furnizare","1035"
"Romania","Deva","Furnizare","1498"
"Romania","Deva","Furnizare","79380"
"Romania","Deva","Furnizare","5220"
"Romania","Deva","Furnizare","5250"
"Romania","Deva","Furnizare","3300"
"Romania","Deva","Furnizare","570"
"Romania","Deva","Furnizare","540"
"Romania","Deva","Furnizare","675"
"Romania","Deva","Furnizare","111096"
"Romania","Deva","Furnizare","675"
"Romania","Deva","Furnizare","25920"
"Romania","Deva","Furnizare","828"
"Romania","Deva","Furnizare","20844"
"Romania","Deva","Furnizare","31446"
"Romania","Deva","Furnizare","4572"
"Romania","Deva","Furnizare","630"
"Romania","Deva","Furnizare","1080"
"Romania","Deva","Furnizare","1440"
"Romania","Deva","Furnizare","12720"
"Romania","Deva","Furnizare","5481"
"Romania","Deva","Furnizare","13104"
"Romania","Deva","Furnizare","244260"
"Romania","Deva","Furnizare","13104"
"Romania","Deva","Furnizare","108000"
"Romania","Deva","Furnizare","162"
"Romania","Deva","Furnizare","168"
"Romania","Deva","Furnizare","202"
"Romania","Deva","Furnizare","207"
"Romania","Deva","Furnizare","294"
"Romania","Deva","Furnizare","446"
"Romania","Deva","Furnizare","468"
"Romania","Deva","Furnizare","469"
"Romania","Deva","Furnizare","576"
"Romania","Deva","Furnizare","720"
"Romania","Deva","Furnizare","731"
"Romania","Deva","Furnizare","738"
"Romania","Deva","Furnizare","864"
"Romania","Deva","Furnizare","961"
"Romania","Deva","Furnizare","1074"
"Romania","Deva","Furnizare","1652"
"Romania","Deva","Furnizare","4500"
"Romania","Deva","Furnizare","276"
"Romania","Deva","Furnizare","3400"
"Romania","Deva","Furnizare","23800"
"Romania","Deva","Furnizare","156"
"Romania","Deva","Furnizare","162"
"Romania","Deva","Furnizare","278"
"Romania","Deva","Furnizare","478"
"Romania","Deva","Furnizare","708"
"Romania","Deva","Furnizare","864"
"Romania","Deva","Furnizare","1008"
"Romania","Deva","Furnizare","1058"
"Romania","Deva","Furnizare","1620"
"Romania","Deva","Furnizare","1917"
"Romania","Deva","Furnizare","2640"
"Romania","Deva","Furnizare","2670"
"Romania","Deva","Furnizare","3386"
"Romania","Deva","Furnizare","4878"
"Romania","Deva","Furnizare","767"
"Romania","Deva","Furnizare","6174"
"Romania","Deva","Furnizare","6816"
"Romania","Deva","Furnizare","218"
"Romania","Deva","Furnizare","480"
"Romania","Deva","Furnizare","503"
"Romania","Deva","Furnizare","3924"
"Romania","Deva","Furnizare","528"
"Romania","Deva","Furnizare","1053"
"Romania","Deva","Furnizare","7881"
"Romania","Deva","Furnizare","537"
"Romania","Deva","Furnizare","206"
"Romania","Deva","Furnizare","335"
"Romania","Deva","Furnizare","1160"
"Romania","Deva","Furnizare","1238"
"Romania","Deva","Furnizare","1885"
"Romania","Deva","Furnizare","476"
"Romania","Deva","Furnizare","1044"
"Romania","Deva","Furnizare","1920"
"Romania","Deva","Furnizare","2250"
"Romania","Deva","Furnizare","2520"
"Romania","Deva","Furnizare","4800"
"Romania","Deva","Furnizare","5530"
"Romania","Deva","Furnizare","9600"
"Romania","Deva","Furnizare","33735"
"Romania","Deva","Furnizare","396"
"Romania","Deva","Furnizare","594"
"Romania","Deva","Furnizare","751"
"Romania","Deva","Furnizare","840"
"Romania","Deva","Furnizare","1116"
"Romania","Deva","Furnizare","1800"
"Romania","Deva","Furnizare","2280"
"Romania","Deva","Furnizare","2422"
"Romania","Deva","Furnizare","19680"
"Romania","Deva","Furnizare","338"
"Romania","Deva","Furnizare","5914"
"Romania","Deva","Furnizare","10600"
"Romania","Deva","Furnizare","77"
"Romania","Deva","Furnizare","160"
"Romania","Deva","Furnizare","358"
"Romania","Deva","Furnizare","420"
"Romania","Deva","Furnizare","720"
"Romania","Deva","Furnizare","838"
"Romania","Deva","Furnizare","1348"
"Romania","Deva","Furnizare","1610"
"Romania","Deva","Furnizare","4176"
"Romania","Deva","Furnizare","6390"
"Romania","Deva","Furnizare","3825"
"Romania","Deva","Furnizare","13995"
"Romania","Deva","Furnizare","1920"
"Romania","Deva","Furnizare","494"
"Romania","Deva","Furnizare","3916"
"Romania","Deva","Furnizare","12800"
"Romania","Deva","Furnizare","468"
"Romania","Deva","Furnizare","78"
"Romania","Deva","Furnizare","27800"
"Romania","Deva","Furnizare","636"
"Romania","Deva","Furnizare","2843"
"Romania","Deva","Furnizare","1644"
"Romania","Deva","Furnizare","736"
"Romania","Deva","Furnizare","800"
"Romania","Deva","Furnizare","6660"
"Romania","Deva","Furnizare","20200"
"Romania","Deva","Furnizare","73700"
"Romania","Deva","Furnizare","220"
"Romania","Deva","Furnizare","280"
"Romania","Deva","Furnizare","1564"
"Romania","Deva","Furnizare","2500"
"Romania","Deva","Furnizare","1800"
"Romania","Deva","Furnizare","4500"
"Romania","Deva","Furnizare","6594"
"Romania","Deva","Furnizare","11700"
"Romania","Deva","Furnizare","37080"
"Romania","Deva","Furnizare","109"
"Romania","Deva","Furnizare","163"
"Romania","Deva","Furnizare","192"
"Romania","Deva","Furnizare","2340"
"Romania","Deva","Furnizare","6380"
"Romania","Deva","Furnizare","4050"
"Romania","Deva","Furnizare","24090"
"Romania","Deva","Furnizare","42570"
"Romania","Deva","Furnizare","7584"
"Romania","Deva","Furnizare","8096"
"Romania","Deva","Furnizare","1590"
"Romania","Deva","Furnizare","260"
"Romania","Deva","Furnizare","1068"
"Romania","Deva","Furnizare","1260"
"Romania","Deva","Furnizare","1470"
"Romania","Deva","Furnizare","1620"
"Romania","Deva","Furnizare","3398"
"Romania","Deva","Furnizare","3510"
"Romania","Deva","Furnizare","8775"
"Romania","Deva","Furnizare","17800"
"Romania","Deva","Furnizare","33300"
"Romania","Deva","Furnizare","402"
"Romania","Deva","Furnizare","2185"
"Romania","Deva","Furnizare","6412"
"Romania","Deva","Furnizare","580"
"Romania","Deva","Furnizare","4432"
"Romania","Deva","Furnizare","6440"
"Romania","Deva","Furnizare","19680"
"Romania","Deva","Furnizare","4600"
"Romania","Deva","Furnizare","1260"
"Romania","Deva","Furnizare","2250"
"Romania","Deva","Furnizare","5292"
"Romania","Deva","Furnizare","77250"
"Romania","Deva","Furnizare","380"
"Romania","Deva","Furnizare","15000"
"Romania","Deva","Furnizare","103152"
"Romania","Deva","Furnizare","7560"
"Romania","Deva","Furnizare","11440"
"Romania","Brasov","Furnizare","326121"
"Romania","Oradea","Furnizare","3405"
"Romania","Oradea","Furnizare","2700"
"Romania","Cluj-Napoca","Furnizare","841"
"Romania","Bucuresti","Furnizare","8532"
"Romania","Bucuresti","Furnizare","34636"
"Romania","Bucuresti","Furnizare","120588"
"Romania","Brasov","Furnizare","15581160"
"Romania","Deva","Furnizare","41198"
"Romania","Deva","Furnizare","252790"
"Romania","Deva","Furnizare","296596"
"Romania","Deva","Furnizare","3960"
"Romania","Deva","Furnizare","17312"
"Romania","Deva","Furnizare","1368"
"Romania","Deva","Furnizare","422"
"Romania","Deva","Furnizare","288"
"Romania","Deva","Furnizare","1944"
"Romania","Deva","Furnizare","108"
"Romania","Deva","Furnizare","820"
"Romania","Deva","Furnizare","358"
"Romania","Deva","Furnizare","6151"
"Romania","Deva","Furnizare","3456"
"Romania","Deva","Furnizare","1008"
"Romania","Deva","Furnizare","288"
"Romania","Deva","Furnizare","6365"
"Romania","Deva","Furnizare","202"
"Romania","Deva","Furnizare","16992"
"Romania","Deva","Furnizare","528"
"Romania","Deva","Furnizare","9024"
"Romania","Deva","Furnizare","115"
"Romania","Deva","Furnizare","538"
"Romania","Deva","Furnizare","173"
"Romania","Deva","Furnizare","193"
"Romania","Deva","Furnizare","202"
"Romania","Deva","Furnizare","4104"
"Romania","Deva","Furnizare","14011"
"Romania","Deva","Furnizare","806"
"Romania","Deva","Furnizare","160"
"Romania","Deva","Furnizare","1440"
"Romania","Deva","Furnizare","38400"
"Romania","Deva","Furnizare","3600"
"Romania","Deva","Furnizare","576"
"Romania","Deva","Furnizare","2184"
"Romania","Deva","Furnizare","118783"
"Romania","Deva","Furnizare","112988"
"Romania","Deva","Furnizare","240"
"Romania","Deva","Furnizare","7200"
"Romania","Deva","Furnizare","7"
"Romania","Deva","Furnizare","55"
"Romania","Deva","Furnizare","72"
"Romania","Deva","Furnizare","78"
"Romania","Deva","Furnizare","90"
"Romania","Deva","Furnizare","105"
"Romania","Deva","Furnizare","168"
"Romania","Deva","Furnizare","180"
"Romania","Deva","Furnizare","195"
"Romania","Deva","Furnizare","215"
"Romania","Deva","Furnizare","450"
"Romania","Deva","Furnizare","640"
"Romania","Deva","Furnizare","660"
"Romania","Deva","Furnizare","714"
"Romania","Deva","Furnizare","26688"
"Romania","Deva","Furnizare","60"
"Romania","Deva","Furnizare","80"
"Romania","Deva","Furnizare","86"
"Romania","Deva","Furnizare","105"
"Romania","Deva","Furnizare","118"
"Romania","Deva","Furnizare","210"
"Romania","Deva","Furnizare","300"
"Romania","Deva","Furnizare","515"
"Romania","Deva","Furnizare","560"
"Romania","Deva","Furnizare","810"
"Romania","Deva","Furnizare","960"
"Romania","Deva","Furnizare","1450"
"Romania","Deva","Furnizare","2000"
"Romania","Deva","Furnizare","3200"
"Romania","Deva","Furnizare","7200"
"Romania","Deva","Furnizare","7600"
"Romania","Deva","Furnizare","3709"
"Romania","Deva","Furnizare","2600"
"Romania","Deva","Furnizare","834"
"Romania","Deva","Furnizare","660"
"Romania","Deva","Furnizare","840"
"Romania","Deva","Furnizare","840"
"Romania","Deva","Furnizare","261"
"Romania","Deva","Furnizare","1890"
"Romania","Deva","Furnizare","900"
"Romania","Deva","Furnizare","40"
"Romania","Deva","Furnizare","2160"
"Romania","Deva","Furnizare","480"
"Romania","Deva","Furnizare","2418"
"Romania","Deva","Furnizare","1250"
"Romania","Deva","Furnizare","5220"
"Romania","Deva","Furnizare","1740"
"Romania","Deva","Furnizare","1400"
"Romania","Deva","Furnizare","20712"
"Romania","Deva","Furnizare","210"
"Romania","Deva","Furnizare","480"
"Romania","Deva","Furnizare","390"
"Romania","Deva","Furnizare","19608300"
"Romania","Deva","Furnizare","1115992"
"Romania","Deva","Furnizare","140088"
"Romania","Deva","Furnizare","160596"
"Romania","Deva","Furnizare","1161216"
"Romania","Deva","Furnizare","441472"
"Romania","Deva","Furnizare","41250"
"Romania","Bucuresti","Furnizare","24077"
"Romania","Bucuresti","Furnizare","12744"
"Romania","Bucuresti","Furnizare","1875"
"Romania","Bucuresti","Furnizare","975"
"Romania","Bucuresti","Furnizare","10380"
"Romania","Bucuresti","Furnizare","15273"
"Romania","Bucuresti","Furnizare","190440"
"Romania","Bucuresti","Furnizare","13440"
"Romania","Bucuresti","Furnizare","184770"
"Romania","Bucuresti","Furnizare","39357"
"Romania","Bucuresti","Furnizare","11790"
"Romania","Bucuresti","Furnizare","9072"
"Romania","Bucuresti","Furnizare","1177200"
"Romania","Bucuresti","Furnizare","22800"
"Romania","Bucuresti","Furnizare","12450"
"Romania","Bucuresti","Furnizare","958"
"Romania","Bucuresti","Furnizare","10440"
"Romania","Bucuresti","Furnizare","25857"
"Romania","Bucuresti","Furnizare","39798"
"Romania","Bucuresti","Furnizare","5130"
"Romania","Bucuresti","Furnizare","7470"
"Romania","Bucuresti","Furnizare","7470"
"Romania","Bucuresti","Furnizare","9000"
"Romania","Bucuresti","Furnizare","4150"
"Romania","Bucuresti","Furnizare","4186"
"Romania","Bucuresti","Furnizare","4914"
"Romania","Bucuresti","Furnizare","4950"
"Romania","Bucuresti","Furnizare","23598"
"Romania","Bucuresti","Furnizare","17796"
"Romania","Bucuresti","Furnizare","8424"
"Romania","Bucuresti","Furnizare","91044"
"Romania","Bucuresti","Furnizare","7992"
"Romania","Bucuresti","Furnizare","24368"
"Romania","Bucuresti","Furnizare","11457"
"Romania","Bucuresti","Furnizare","1498"
"Romania","Bucuresti","Furnizare","8775"
"Romania","Bucuresti","Furnizare","15768"
"Romania","Bucuresti","Furnizare","143010"
"Romania","Bucuresti","Furnizare","27600"
"Romania","Bucuresti","Furnizare","22080"
"Romania","Bucuresti","Furnizare","54630"
"Romania","Bucuresti","Furnizare","54630"
"Romania","Bucuresti","Furnizare","54630"
"Romania","Bucuresti","Furnizare","10980"
"Romania","Bucuresti","Furnizare","1380"
"Romania","Bucuresti","Furnizare","10650"
"Romania","Bucuresti","Furnizare","19800"
"Romania","Bucuresti","Furnizare","205830"
"Romania","Bucuresti","Furnizare","3300"
"Romania","Bucuresti","Furnizare","20064"
"Romania","Bucuresti","Furnizare","10098"
"Romania","Bucuresti","Furnizare","362"
"Romania","Bucuresti","Furnizare","10242"
"Romania","Bucuresti","Furnizare","22230"
"Romania","Bucuresti","Furnizare","1728"
"Romania","Bucuresti","Furnizare","3720"
"Romania","Bucuresti","Furnizare","23880"
"Romania","Bucuresti","Furnizare","12885"
"Romania","Bucuresti","Furnizare","105840"
"Romania","Bucuresti","Furnizare","195120"
"Romania","Bucuresti","Furnizare","33900"
"Romania","Bucuresti","Furnizare","25920"
"Romania","Bucuresti","Furnizare","5697"
"Romania","Bucuresti","Furnizare","18747"
"Romania","Bucuresti","Furnizare","11000"
"Romania","Bucuresti","Furnizare","44199"
"Romania","Bucuresti","Furnizare","38700"
"Romania","Bucuresti","Furnizare","84450"
"Romania","Bucuresti","Furnizare","101910"
"Romania","Bucuresti","Furnizare","192000"
"Romania","Bucuresti","Furnizare","53300"
"Romania","Bucuresti","Furnizare","1407"
"Romania","Bucuresti","Furnizare","57024"
"Romania","Bucuresti","Furnizare","49305"
"Romania","Bucuresti","Furnizare","108000"
"Romania","Bucuresti","Furnizare","157"
"Romania","Bucuresti","Furnizare","468"
"Romania","Bucuresti","Furnizare","504"
"Romania","Bucuresti","Furnizare","570"
"Romania","Bucuresti","Furnizare","878"
"Romania","Bucuresti","Furnizare","1090"
"Romania","Bucuresti","Furnizare","1344"
"Romania","Bucuresti","Furnizare","1771"
"Romania","Bucuresti","Furnizare","2876"
"Romania","Bucuresti","Furnizare","3432"
"Romania","Bucuresti","Furnizare","4166"
"Romania","Bucuresti","Furnizare","5546"
"Romania","Bucuresti","Furnizare","313710"
"Romania","Bucuresti","Furnizare","4162"
"Romania","Bucuresti","Furnizare","4878"
"Romania","Bucuresti","Furnizare","8962"
"Romania","Bucuresti","Furnizare","162"
"Romania","Bucuresti","Furnizare","478"
"Romania","Bucuresti","Furnizare","3386"
"Romania","Bucuresti","Furnizare","567"
"Romania","Bucuresti","Furnizare","767"
"Romania","Bucuresti","Furnizare","875"
"Romania","Bucuresti","Furnizare","2199"
"Romania","Bucuresti","Furnizare","2313"
"Romania","Bucuresti","Furnizare","2744"
"Romania","Bucuresti","Furnizare","6224"
"Romania","Bucuresti","Furnizare","8260"
"Romania","Bucuresti","Furnizare","16744"
"Romania","Bucuresti","Furnizare","174880"
"Romania","Bucuresti","Furnizare","1608"
"Romania","Bucuresti","Furnizare","6694"
"Romania","Bucuresti","Furnizare","5116"
"Romania","Bucuresti","Furnizare","2400"
"Romania","Bucuresti","Furnizare","2617"
"Romania","Bucuresti","Furnizare","4924"
"Romania","Bucuresti","Furnizare","674"
"Romania","Bucuresti","Furnizare","1818"
"Romania","Bucuresti","Furnizare","2520"
"Romania","Bucuresti","Furnizare","3294"
"Romania","Bucuresti","Furnizare","3712"
"Romania","Bucuresti","Furnizare","5362"
"Romania","Bucuresti","Furnizare","5522"
"Romania","Bucuresti","Furnizare","5684"
"Romania","Bucuresti","Furnizare","7866"
"Romania","Bucuresti","Furnizare","7968"
"Romania","Bucuresti","Furnizare","15984"
"Romania","Bucuresti","Furnizare","1104"
"Romania","Bucuresti","Furnizare","1410"
"Romania","Bucuresti","Furnizare","3926"
"Romania","Bucuresti","Furnizare","5760"
"Romania","Bucuresti","Furnizare","9608"
"Romania","Bucuresti","Furnizare","18360"
"Romania","Bucuresti","Furnizare","338"
"Romania","Bucuresti","Furnizare","358"
"Romania","Bucuresti","Furnizare","838"
"Romania","Bucuresti","Furnizare","1319"
"Romania","Bucuresti","Furnizare","4176"
"Romania","Bucuresti","Furnizare","7230"
"Romania","Bucuresti","Furnizare","1365"
"Romania","Bucuresti","Furnizare","494"
"Romania","Bucuresti","Furnizare","652"
"Romania","Bucuresti","Furnizare","1840"
"Romania","Bucuresti","Furnizare","2484"
"Romania","Bucuresti","Furnizare","5574"
"Romania","Bucuresti","Furnizare","14160"
"Romania","Bucuresti","Furnizare","73180"
"Romania","Bucuresti","Furnizare","97370"
"Romania","Bucuresti","Furnizare","1788450"
"Romania","Bucuresti","Furnizare","15360"
"Romania","Bucuresti","Furnizare","636"
"Romania","Bucuresti","Furnizare","1320"
"Romania","Bucuresti","Furnizare","7272"
"Romania","Bucuresti","Furnizare","14448"
"Romania","Bucuresti","Furnizare","1800"
"Romania","Bucuresti","Furnizare","120456"
"Romania","Bucuresti","Furnizare","306184"
"Romania","Bucuresti","Furnizare","163"
"Romania","Bucuresti","Furnizare","2271"
"Romania","Bucuresti","Furnizare","4680"
"Romania","Bucuresti","Furnizare","36000"
"Romania","Bucuresti","Furnizare","3780"
"Romania","Bucuresti","Furnizare","14430"
"Romania","Bucuresti","Furnizare","18130"
"Romania","Bucuresti","Furnizare","35404"
"Romania","Bucuresti","Furnizare","1590"
"Romania","Bucuresti","Furnizare","49660"
"Romania","Bucuresti","Furnizare","20400"
"Romania","Bucuresti","Furnizare","31904"
"Romania","Bucuresti","Furnizare","192"
"Romania","Bucuresti","Furnizare","3398"
"Romania","Bucuresti","Furnizare","20778"
"Romania","Bucuresti","Furnizare","8856"
"Romania","Bucuresti","Furnizare","32256"
"Romania","Bucuresti","Furnizare","402"
"Romania","Bucuresti","Furnizare","20400"
"Romania","Bucuresti","Furnizare","2185"
"Romania","Bucuresti","Furnizare","16296"
"Romania","Bucuresti","Furnizare","58500"
"Romania","Bucuresti","Furnizare","4432"
"Romania","Bucuresti","Furnizare","13230"
"Romania","Bucuresti","Furnizare","3472"
"Romania","Bucuresti","Furnizare","6440"
"Romania","Bucuresti","Furnizare","19680"
"Romania","Bucuresti","Furnizare","13400"
"Romania","Bucuresti","Furnizare","1260"
"Romania","Bucuresti","Furnizare","5292"
"Romania","Bucuresti","Furnizare","74928"
"Romania","Bucuresti","Furnizare","64116"
